"","Term","P.value","Z.score","Genes"
"2316","transcription corepressor activity (GO:0003714)",0.297621458899106,-0.381917289851682,"DNMT3B;TRIB3;ZNF136;SSX1"
"2317","methyltransferase activity (GO:0008168)",0.303569534490232,-0.385598716295715,"SETD3;SUV39H1;DNMT3B;TRMT2B"
"2318","N-methyltransferase activity (GO:0008170)",0.247165982764872,-0.300566720810524,"SETD3;SUV39H1"
"2319","extracellular matrix structural constituent (GO:0005201)",0.227564294897219,-0.277548347668426,"COL15A1;COL14A1"
"2320","binding, bridging (GO:0060090)",0.305398578654093,-0.146200885359568,"DOK2;CRADD;COL14A1"
"2321","phosphatase regulator activity (GO:0019208)",0.261907007826549,-0.104913782135654,"ANKLE2;WBP11"
"2322","Rho guanyl-nucleotide exchange factor activity (GO:0005089)",0.271739232258709,-0.106211596677973,"FGD6;VAV2"
"2323","single-stranded DNA binding (GO:0003697)",0.266823225319732,-0.094978190663544,"HNRNPA2B1;WBP11"
"2324","cysteine-type endopeptidase activity (GO:0004197)",0.266823225319732,-0.0754544534199157,"CASP2;TINAG"
"2325","enzyme activator activity (GO:0008047)",0.378867673884391,-0.0922278751589819,"CTSA;RGS5;RGS19;SH3BP1;RGS1;PSME4;PRLR"
"2326","G-protein coupled receptor binding (GO:0001664)",0.360514047083767,-0.0694347002540676,"WNT10A;ITCH;CCL11;CXCL2"
"2327","cytokine binding (GO:0019955)",0.276654174286436,-0.0381321437526276,"TGFB3;TGFBR2"
"2328","vitamin binding (GO:0019842)",0.286477558186317,-0.00931372899243334,"AFM;FTCD"
"2329","olfactory receptor activity (GO:0004984)",0.996524851711796,2.05589889233786,"OR1I1"
"2330","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705)",0.366920153622414,0.0385137839687209,"FADS3;DOHH;FADS1"
"2331","structural constituent of ribosome (GO:0003735)",0.356094385425716,0.0399021778127627,"RPS5;RPL36;RPL29"
"2332","ATPase activity, coupled (GO:0042623)",0.974088341378275,2.19500901404374,"PEX1"
"2333","GTPase regulator activity (GO:0030695)",0.39243390925403,0.0626849715854907,"RGS5;RGS19;ARL2BP;SH3BP1;RGS1"
"2334","transmembrane receptor protein kinase activity (GO:0019199)",0.296286984370884,0.0730857481948396,"ACVR2A;TGFBR2"
"2335","calcium ion binding (GO:0005509)",0.956531817038561,2.08323005753106,"DGKA;PCDH1;HPCAL4;PCDHAC2;PCDHGA9"
"2336","endopeptidase inhibitor activity (GO:0004866)",0.377715140582718,0.109587447421828,"SERPINA3;CD27;PI3"
"2337","protein serine/threonine kinase activity (GO:0004674)",0.938962692442812,2.06068843674447,"TESK1;ACVR2A;TGFBR2"
"2338","ATP binding (GO:0005524)",0.936821598747653,2.10674728514627,"RFC5;ERCC6L;GUCY2D;CERK;DGKA;TESK1;PEX1;ILF2;ACVR2A;TGFBR2;ADCY5;KIF2A;KIF16B;TRIB3"
"2339","sulfur compound binding (GO:1901681)",0.936835909404717,2.15999766846824,"RPL29"
"2340","antigen binding (GO:0003823)",0.941743496095548,2.53830600410586,"SLC7A5"
"2341","gated channel activity (GO:0022836)",0.929740506117761,2.10714745822934,"SHROOM2;ANO4"
"2342","organic acid binding (GO:0043177)",0.932433163577425,2.20388994159719,"FTCD"
"2343","carboxylic acid binding (GO:0031406)",0.931516592712204,2.20449478189735,"FTCD"
"2344","channel activity (GO:0015267)",0.924420605878606,2.03933880978401,"SHROOM2;TMEM38A;ANO4"
"2345","passive transmembrane transporter activity (GO:0022803)",0.924420605878606,2.05234880578391,"SHROOM2;TMEM38A;ANO4"
"2346","small GTPase regulator activity (GO:0005083)",0.926744578559218,2.16506681997691,"ARL2BP"
"2347","magnesium ion binding (GO:0000287)",0.921641385603635,2.12625899098011,"CERK"
"2348","active transmembrane transporter activity (GO:0022804)",0.916306232097466,2.05077225445916,"SLC36A1;SLC11A1"
"2349","substrate-specific channel activity (GO:0022838)",0.907658110120858,2.01092708751185,"SHROOM2;TMEM38A;ANO4"
"2350","RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription (GO:0001227)",0.325572600637877,0.173906323788723,"YLPM1;MITF"
"2351","metal ion transmembrane transporter activity (GO:0046873)",0.902287049254511,2.02924632105229,"SLC11A1;SHROOM2;TMEM38A"
"2352","cytokine receptor activity (GO:0004896)",0.310961800855487,0.182091546683335,"CCR6;PRLR"
"2353","ion channel activity (GO:0005216)",0.898551974159654,1.99809231119157,"SHROOM2;TMEM38A;ANO4"
"2354","cell adhesion molecule binding (GO:0050839)",0.384891116110819,0.224378831200311,"SEMA7A;FAP;MLLT4"
"2355","actin binding (GO:0003779)",0.888648872126058,1.88257813041552,"SHROOM2;TULP1;TNS1"
"2356","cation channel activity (GO:0005261)",0.893881484364061,1.98354336502908,"SHROOM2;TMEM38A"
"2357","endopeptidase regulator activity (GO:0061135)",0.395618910620439,0.265993669627647,"SERPINA3;CD27;PI3"
"2358","peptidase inhibitor activity (GO:0030414)",0.40274377926208,0.273996385812142,"SERPINA3;CD27;PI3"
"2359","phosphoric diester hydrolase activity (GO:0008081)",0.335268858868055,0.234776220127289,"SMPD4;GDPD1"
"2360","growth factor activity (GO:0008083)",0.887308251918101,2.14929568316031,"TGFB3"
"2361","phosphatase activity (GO:0016791)",0.870158934111739,1.85178794764285,"PHOSPHO1;LPPR4"
"2362","peptide binding (GO:0042277)",0.399184205015975,0.287478177992182,"NLN;SLC7A5;PRLR"
"2363","microtubule binding (GO:0008017)",0.395618910620439,0.285106020309274,"KIF2A;KIF16B;GAPDH"
"2364","isomerase activity (GO:0016853)",0.881080712981726,2.15605884982007,"TRUB1"
"2365","hormone receptor binding (GO:0051427)",0.882669020560082,2.19113508872817,"NR1H2"
"2366","RNA polymerase II transcription factor binding (GO:0001085)",0.335268858868055,0.252003060996943,"SMAD4;SETD3"
"2367","zinc ion binding (GO:0008270)",0.85601111329412,1.77544053539355,"KCMF1;APOBEC3F;CDADC1;UHRF1;NR1H2;SUV39H1;LMO7;SOD1;SOX2;NR4A1;CSRP1;DNLZ;RFFL"
"2368","helicase activity (GO:0004386)",0.865786755842459,2.12830434342603,"ERCC6L"
"2369","phosphatidylinositol phosphate binding (GO:1901981)",0.340101869549681,0.295114746715543,"KIF16B;TULP1"
"2370","nucleoside-triphosphatase regulator activity (GO:0060589)",0.444590110306899,0.395924067954079,"RGS5;RGS19;ARL2BP;SH3BP1;RGS1"
"2371","transferase activity, transferring acyl groups (GO:0016746)",0.834989669118069,1.8225133511725,"NAA10;CROT"
"2372","ligand-gated channel activity (GO:0022834)",0.856459118056183,2.12685703523775,"SHROOM2"
"2373","ligand-gated ion channel activity (GO:0015276)",0.856459118056183,2.14040884623172,"SHROOM2"
"2374","protein tyrosine kinase activity (GO:0004713)",0.850555408748606,2.10597706876117,"TESK1"
"2375","heparin binding (GO:0008201)",0.846485836697526,2.1147993546099,"RPL29"
"2376","nuclear hormone receptor binding (GO:0035257)",0.844409838871506,2.1115321034823,"NR1H2"
"2377","potassium ion transmembrane transporter activity (GO:0015079)",0.842305874375182,2.10015353013673,"TMEM38A"
"2378","guanyl nucleotide binding (GO:0019001)",0.789068464313329,1.52271370458851,"GUCY2D;KLK9;SRL;TUBA8"
"2379","guanyl ribonucleotide binding (GO:0032561)",0.787473217762473,1.52391854569849,"GUCY2D;KLK9;SRL;TUBA8"
"2380","protein phosphatase binding (GO:0019903)",0.354533555650682,0.352282041798115,"ANKLE2;SOD1"
"2381","protein heterodimerization activity (GO:0046982)",0.792230387884923,1.60629597122849,"SOX2;NR4A1;TGFB3;ADCY5"
"2382","lyase activity (GO:0016829)",0.416920237463499,0.438910413552581,"GUCY2D;FTCD;ADCY5"
"2383","GTPase activator activity (GO:0005096)",0.467247037232753,0.506760330136366,"RGS5;RGS19;SH3BP1;RGS1"
"2384","kinase binding (GO:0019900)",0.467358442533217,0.510542299119529,"LDHB;CDKN2A;WWC2;SPDYA;TRIB3;RFFL;TGFBR2"
"2385","inorganic cation transmembrane transporter activity (GO:0022890)",0.791071345909829,1.68352743819625,"SLC36A1;SLC11A1;SHROOM2;TMEM38A;COX6C"
"2386","amide binding (GO:0033218)",0.416920237463499,0.453175761767232,"NLN;SLC7A5;PRLR"
"2387","serine-type endopeptidase inhibitor activity (GO:0004867)",0.373598828826973,0.403466231036249,"SERPINA3;PI3"
"2388","protein homodimerization activity (GO:0042803)",0.765957234834029,1.5034572208534,"NR4A1;SMAD4;FAP;SLC11A1;PRLR;ATG7;SOD1"
"2389","GTP binding (GO:0005525)",0.753528185177673,1.42733411628814,"GUCY2D;KLK9;SRL;TUBA8"
"2390","ATPase activity (GO:0016887)",0.770990786472171,1.55499372456206,"KIF2A;KIF16B;PEX1;ATP5J2"
"2391","symporter activity (GO:0015293)",0.824421249689418,2.13522630599097,"SLC36A1"
"2392","hydrolase activity, acting on glycosyl bonds (GO:0016798)",0.819642956186726,2.09398819044295,"LCTL"
"2393","transcription coactivator activity (GO:0003713)",0.74406439222369,1.41536677507726,"SMARCD1;SETD3;ARL2BP"
"2394","sodium ion transmembrane transporter activity (GO:0015081)",0.819642956186726,2.11761765059341,"SHROOM2"
"2395","chromatin binding (GO:0003682)",0.483833239987931,0.595725003683835,"SOX2;SMAD4;UHRF1;SUV39H1;BAHD1;MITF"
"2396","monovalent inorganic cation transmembrane transporter activity (GO:0015077)",0.4779278288154,0.5901375965603,"SLC36A1;SLC11A1;SHROOM2;TMEM38A;COX6C"
"2397","ligase activity (GO:0016874)",0.678767506341468,1.13826223335726,"KCMF1;ITCH;UHRF1;RFFL;ATG7"
"2398","transferase activity, transferring glycosyl groups (GO:0016757)",0.509949196826108,0.670353896320451,"PARP6;MTAP;EXTL3;POMGNT1"
"2399","guanyl-nucleotide exchange factor activity (GO:0005085)",0.735607295103146,1.48776150573619,"FGD6;VAV2"
"2400","peptide receptor activity (GO:0001653)",0.807122829301593,2.1320840251833,"CCR6"
"2401","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds (GO:0016810)",0.807122829301593,2.13336682042069,"APOBEC3F"
"2402","transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)",0.753094915925765,1.61342471649367,"NAA10;CROT"
"2403","protein kinase binding (GO:0019901)",0.690423943435721,1.23983739044763,"CDKN2A;SPDYA;TRIB3;RFFL;TGFBR2"
"2404","serine hydrolase activity (GO:0017171)",0.465589217890248,0.601323785655507,"CTSA;FAP;KLK9"
"2405","hormone activity (GO:0005179)",0.804516779730879,2.13478626598679,"TG"
"2406","Ras GTPase binding (GO:0017016)",0.727796368013865,1.47712126465718,"KIF16B;SOD1"
"2407","serine-type peptidase activity (GO:0008236)",0.45530063213558,0.598401012533119,"CTSA;FAP;KLK9"
"2408","G-protein coupled peptide receptor activity (GO:0008528)",0.8018756533634,2.14911885527145,"CCR6"
"2409","glycosaminoglycan binding (GO:0005539)",0.719791583500606,1.44332909780153,"RPL29;TGFBR2"
"2410","phosphoric ester hydrolase activity (GO:0042578)",0.52047309590243,0.728017321269111,"PHOSPHO1;SMPD4;INPP5F;GDPD1;LPPR4"
"2411","transferase activity, transferring hexosyl groups (GO:0016758)",0.475792119472763,0.640122828410955,"MTAP;EXTL3;POMGNT1"
"2412","secondary active transmembrane transporter activity (GO:0015291)",0.722481555616784,1.47611940066934,"SLC36A1;SLC11A1"
"2413","cofactor binding (GO:0048037)",0.687381875681796,1.28322059661031,"LDHB;CYB5R3;GAPDH"
"2414","inorganic anion transmembrane transporter activity (GO:0015103)",0.796486282462179,2.12481328252435,"ANO4"
"2415","actin filament binding (GO:0051015)",0.373598828826973,0.493892277925005,"SHROOM2;TULP1"
"2416","coenzyme binding (GO:0050662)",0.45530063213558,0.630475864929058,"LDHB;CYB5R3;GAPDH"
"2417","potassium channel activity (GO:0005267)",0.793737078489148,2.18013194113433,"TMEM38A"
"2418","carboxylic acid transmembrane transporter activity (GO:0046943)",0.38774796847816,0.532836652930372,"SLC36A1;SLC7A5"
"2419","structural constituent of cytoskeleton (GO:0005200)",0.383046765202772,0.534858182230458,"KLK9;TUBA8"
"2420","GTPase activity (GO:0003924)",0.5722907913012,0.92583938144547,"KLK9;SRL;TUBA8"
"2421","tubulin binding (GO:0015631)",0.62185748439742,1.08996084036891,"KIF2A;KIF16B;GAPDH"
"2422","GTPase binding (GO:0051020)",0.563138727364956,0.902000421711245,"FGD6;KIF16B;SOD1"
"2423","anion transmembrane transporter activity (GO:0008509)",0.632937751636051,1.13582417326981,"SLC36A1;SLC7A5;ANO4"
"2424","RNA polymerase II regulatory region DNA binding (GO:0001012)",0.532088888263865,0.824153480588086,"RBPJL;NR1H2;MITF;PITX1"
"2425","RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)",0.521078959733497,0.800431185952019,"RBPJL;NR1H2;MITF;PITX1"
"2426","cysteine-type peptidase activity (GO:0008234)",0.66754632922495,1.2968890125135,"CASP2;TINAG"
"2427","small conjugating protein ligase binding (GO:0044389)",0.69747725063338,1.45836431230326,"TRIB3;RFFL"
"2428","ubiquitin protein ligase binding (GO:0031625)",0.69747725063338,1.4713279336273,"TRIB3;RFFL"
"2429","structure-specific DNA binding (GO:0043566)",0.62185748439742,1.12507307282743,"UHRF1;HNRNPA2B1;WBP11"
"2430","transcription factor binding (GO:0008134)",0.581089861184597,0.991546253598844,"SMAD4;SETD3;CDKN2A;NR1H2;ZNF703;ATG7"
"2431","mRNA binding (GO:0003729)",0.776447344104475,2.12785199081379,"RPS5"
"2432","iron ion binding (GO:0005506)",0.66754632922495,1.33516866919779,"FADS3;FADS1"
"2433","integrin binding (GO:0005178)",0.392433427847436,0.579206346516696,"SEMA7A;FAP"
"2434","core promoter binding (GO:0001047)",0.773428517460268,2.12616502458422,"MITF"
"2435","small GTPase binding (GO:0031267)",0.525379935302443,0.85950030256326,"FGD6;KIF16B;SOD1"
"2436","organic acid transmembrane transporter activity (GO:0005342)",0.401755495585098,0.610409755817502,"SLC36A1;SLC7A5"
"2437","double-stranded DNA binding (GO:0003690)",0.767268490144169,2.12770008280516,"UHRF1"
"2438","calmodulin binding (GO:0005516)",0.661281898728424,1.36507645498229,"RGS1;AKAP5"
"2439","serine-type endopeptidase activity (GO:0004252)",0.651708739136115,1.32043625610826,"FAP;KLK9"
"2440","amino acid binding (GO:0016597)",0.760941633040374,2.08463449167338,"FTCD"
"2441","electron carrier activity (GO:0009055)",0.760941633040374,2.12553156727179,"COX6C"
"2442","lipase activity (GO:0016298)",0.754443445556843,2.10826646077061,"SMPD4"
"2443","oxidoreductase activity, acting on NAD(P)H (GO:0016651)",0.751128663476439,2.11713977912836,"CYB5R3"
"2444","N-acyltransferase activity (GO:0016410)",0.747769306088412,2.12341557619115,"NAA10"
"2445","channel regulator activity (GO:0016247)",0.744364776256243,2.11962171465989,"HPCAL4"
"2446","hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)",0.740914468919312,2.09961194466194,"LCTL"
"2447","tetrapyrrole binding (GO:0046906)",0.57866720731233,1.15258801126505,"FADS3;FADS1"
"2448","kinase regulator activity (GO:0019207)",0.559709630395562,1.09307914789771,"CDKN2A;TRIB3"
"2449","monooxygenase activity (GO:0004497)",0.733874060857296,2.08840688751333,"DOHH"
"2450","acetyltransferase activity (GO:0016407)",0.730282709136863,2.07723542325823,"NAA10"
"2451","PDZ domain binding (GO:0030165)",0.722954520024414,2.05632598964879,"ACVR2A"
"2452","heme binding (GO:0020037)",0.544112614831926,1.10162535227719,"FADS3;FADS1"
"2453","Ras guanyl-nucleotide exchange factor activity (GO:0005088)",0.495071283063949,0.956739048558192,"FGD6;VAV2"
"2454","oxidoreductase activity, acting on CH-OH group of donors (GO:0016614)",0.520008167349859,1.02945066090461,"UEVLD;LDHB"
"2455","RNA polymerase II transcription factor binding transcription factor activity (GO:0001076)",0.438338761476519,0.819222521832472,"SMAD4;PITX1"
"2456","organic anion transmembrane transporter activity (GO:0008514)",0.515909164290706,1.03383361420223,"SLC36A1;SLC7A5"
"2457","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)",0.451743563257191,0.861295469272856,"UEVLD;LDHB"
"2458","protein kinase regulator activity (GO:0019887)",0.477998152780929,0.932213778923472,"CDKN2A;TRIB3"
"2459","UDP-glycosyltransferase activity (GO:0008194)",0.524084026540032,1.08124722133999,"EXTL3;POMGNT1"
"2460","phosphatase binding (GO:0019902)",0.540153962771805,1.13892227140187,"ANKLE2;SOD1"
"2461","SH3 domain binding (GO:0017124)",0.469331004897364,0.927474922233232,"SH3BP1;CTTNBP2"
"2462","protein N-terminus binding (GO:0047485)",0.695708530619424,2.00394244122718,"SUV39H1"
"2463","phospholipase activity (GO:0004620)",0.699758414586543,2.07564891317393,"SMPD4"
"2464","chloride transmembrane transporter activity (GO:0015108)",0.683229441569938,2.03288857400843,"ANO4"
"2465","Rab GTPase binding (GO:0017137)",0.674628111383135,1.98704506541039,"KIF16B"
"2466","N-acetyltransferase activity (GO:0008080)",0.678957472243357,2.0490821981164,"NAA10"
"2467","RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity (GO:0003705)",0.674628111383135,2.02278730184352,"MITF"
"2468","anion channel activity (GO:0005253)",0.656721237608399,2.00073928195937,"ANO4"
"2469","histone deacetylase binding (GO:0042826)",0.632951074485475,2.09882898835641,"RFXANK"
"2470","chloride channel activity (GO:0005254)",0.617909144247166,2.06552499844728,"ANO4"
"2471","flavin adenine dinucleotide binding (GO:0050660)",0.628003820239705,2.13965227193487,"CYB5R3"
"2472","core promoter sequence-specific DNA binding (GO:0001046)",0.612759933700545,2.09333018444595,"MITF"
"2473","antioxidant activity (GO:0016209)",0.607541595639165,2.07310568346112,"SOD1"
